,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HTPTN,ATPTN,HGSTN,HGCTN,AGSTN,AGCTN,histhome,histaway
1208,SP1,07/10/12,Levante,Valencia,1,0,H,1,0,H,15,12,4,4,15,12,6,9,5,5,0,0,7.0,8.0,7.0,13.0,9.0,11.0,309,557
1209,SP1,07/10/12,Mallorca,Granada,1,2,A,0,0,D,15,10,5,5,15,11,6,4,2,1,1,1,11.0,5.0,7.0,4.0,7.0,6.0,194,219
1210,SP1,20/10/12,La Coruna,Barcelona,4,5,A,2,4,A,13,10,8,6,13,15,5,1,4,3,0,1,6.0,19.0,9.0,14.0,12.0,11.0,267,841
1211,SP1,20/10/12,Malaga,Valladolid,2,1,H,1,1,D,15,11,6,6,9,24,8,1,1,4,0,1,14.0,10.0,11.0,4.0,14.0,6.0,407,115
1212,SP1,20/10/12,Real Madrid,Celta,2,0,H,1,0,H,24,7,3,3,11,15,11,5,3,2,0,0,11.0,9.0,14.0,7.0,10.0,6.0,811,291
1213,SP1,20/10/12,Valencia,Ath Bilbao,3,2,H,1,2,A,27,7,12,3,12,10,11,5,3,2,0,1,8.0,8.0,8.0,9.0,7.0,10.0,557,499
1214,SP1,21/10/12,Espanol,Vallecano,3,2,H,1,1,D,13,14,7,6,15,18,6,2,3,3,1,1,2.0,10.0,8.0,13.0,10.0,19.0,422,226
1215,SP1,21/10/12,Getafe,Levante,0,1,A,0,0,D,18,7,6,4,8,15,13,2,2,3,0,0,10.0,10.0,8.0,10.0,7.0,14.0,366,309
1216,SP1,21/10/12,Granada,Zaragoza,1,2,A,0,2,A,6,14,3,5,18,17,7,4,5,4,1,0,8.0,6.0,6.0,10.0,2.0,11.0,219,163
1217,SP1,21/10/12,Osasuna,Betis,0,0,D,0,0,D,11,7,2,2,17,11,4,3,3,1,0,0,4.0,12.0,7.0,11.0,5.0,14.0,244,272
1218,SP1,21/10/12,Sociedad,Ath Madrid,0,1,A,0,0,D,15,12,3,4,11,14,10,6,5,2,0,0,9.0,19.0,8.0,11.0,11.0,10.0,424,650
1219,SP1,22/10/12,Sevilla,Mallorca,3,2,H,1,2,A,22,3,9,2,7,11,15,1,0,2,0,0,11.0,11.0,8.0,7.0,9.0,8.0,542,194
1220,SP1,27/10/12,Betis,Valencia,1,0,H,1,0,H,10,10,3,3,8,16,8,7,0,6,0,0,13.0,11.0,12.0,13.0,15.0,16.0,272,557
1221,SP1,27/10/12,Celta,La Coruna,1,1,D,1,1,D,12,12,2,4,15,16,4,10,2,4,1,0,9.0,6.0,9.0,10.0,14.0,15.0,291,267
1222,SP1,27/10/12,Espanol,Malaga,0,0,D,0,0,D,12,13,3,4,19,21,6,8,4,5,0,0,5.0,17.0,11.0,15.0,11.0,16.0,422,407
1223,SP1,27/10/12,Vallecano,Barcelona,0,5,A,0,1,A,18,15,3,10,18,14,7,4,5,1,0,0,10.0,22.0,11.0,17.0,14.0,18.0,226,841
1224,SP1,28/10/12,Ath Bilbao,Getafe,1,2,A,0,1,A,21,15,10,8,18,15,8,3,5,2,0,0,8.0,10.0,11.0,17.0,9.0,15.0,499,366
1225,SP1,28/10/12,Ath Madrid,Osasuna,3,1,H,2,1,H,19,8,9,4,11,11,6,4,3,3,0,0,22.0,5.0,19.0,8.0,16.0,8.0,650,244
1226,SP1,28/10/12,Levante,Granada,3,1,H,1,0,H,11,10,6,2,9,13,3,6,1,2,0,0,13.0,8.0,9.0,13.0,11.0,16.0,309,219
1227,SP1,28/10/12,Mallorca,Real Madrid,0,5,A,0,2,A,5,16,0,8,11,9,8,6,2,2,0,0,11.0,14.0,10.0,9.0,11.0,6.0,194,811
1228,SP1,28/10/12,Zaragoza,Sevilla,2,1,H,2,0,H,11,9,6,6,18,12,5,5,3,6,0,0,9.0,14.0,7.0,10.0,8.0,12.0,163,542
1229,SP1,29/10/12,Valladolid,Sociedad,2,2,D,1,1,D,12,14,6,4,18,14,5,3,3,1,0,0,10.0,9.0,12.0,9.0,10.0,9.0,115,424
1230,SP1,03/11/12,Barcelona,Celta,3,1,H,2,1,H,13,11,6,4,9,11,4,5,1,2,0,0,25.0,10.0,29.0,11.0,25.0,14.0,841,291
1231,SP1,03/11/12,Malaga,Vallecano,1,2,A,0,1,A,11,10,4,5,14,13,6,5,3,5,0,0,18.0,10.0,13.0,5.0,15.0,13.0,407,226
1232,SP1,03/11/12,Real Madrid,Zaragoza,4,0,H,2,0,H,20,13,11,3,10,16,5,4,2,2,0,0,17.0,12.0,21.0,7.0,20.0,9.0,811,163
1233,SP1,03/11/12,Valencia,Ath Madrid,2,0,H,1,0,H,6,13,2,2,18,13,1,10,3,4,1,0,11.0,25.0,11.0,12.0,15.0,12.0,557,650
1234,SP1,04/11/12,Granada,Ath Bilbao,1,2,A,0,2,A,24,15,9,8,17,17,6,6,5,4,0,0,8.0,8.0,8.0,15.0,9.0,15.0,219,499
1235,SP1,04/11/12,La Coruna,Mallorca,1,0,H,1,0,H,13,19,3,5,7,15,4,4,1,2,0,0,7.0,11.0,14.0,20.0,15.0,27.0,267,194
1236,SP1,04/11/12,Osasuna,Valladolid,0,1,A,0,0,D,17,5,4,3,19,14,11,2,1,3,1,0,5.0,11.0,8.0,14.0,10.0,15.0,244,115
1237,SP1,04/11/12,Sevilla,Levante,0,0,D,0,0,D,20,3,5,1,9,8,10,2,1,1,0,0,14.0,16.0,12.0,11.0,12.0,8.0,542,309
1238,SP1,04/11/12,Sociedad,Espanol,0,1,A,0,0,D,16,8,8,2,16,23,11,7,1,6,0,0,10.0,6.0,10.0,14.0,12.0,14.0,424,422
1239,SP1,05/11/12,Getafe,Betis,2,4,A,0,0,D,18,7,3,5,9,9,11,3,2,4,0,0,13.0,16.0,10.0,12.0,9.0,11.0,366,272
1240,SP1,09/11/12,Betis,Granada,1,2,A,0,1,A,14,12,3,3,12,16,6,3,1,7,0,0,19.0,8.0,17.0,15.0,15.0,18.0,272,219
1241,SP1,10/11/12,Espanol,Osasuna,0,3,A,0,1,A,18,12,5,6,13,16,10,8,2,4,0,0,9.0,5.0,12.0,15.0,12.0,19.0,422,244
1242,SP1,10/11/12,Malaga,Sociedad,1,2,A,1,1,D,12,8,4,4,19,13,8,4,4,2,0,0,18.0,10.0,14.0,7.0,15.0,8.0,407,424
1243,SP1,10/11/12,Vallecano,Celta,3,2,H,0,2,A,29,7,8,2,9,17,9,2,4,4,0,1,13.0,10.0,13.0,23.0,12.0,25.0,226,291
1244,SP1,10/11/12,Zaragoza,La Coruna,5,3,H,1,2,A,23,12,9,5,19,12,7,6,4,3,0,1,12.0,10.0,9.0,15.0,9.0,11.0,163,267
1245,SP1,11/11/12,Ath Bilbao,Sevilla,2,1,H,2,0,H,9,16,2,7,12,20,2,7,6,5,1,0,11.0,15.0,14.0,20.0,13.0,21.0,499,542
1246,SP1,11/11/12,Ath Madrid,Getafe,2,0,H,2,0,H,14,9,4,3,20,13,7,6,2,5,0,0,25.0,13.0,22.0,11.0,23.0,13.0,650,366
1247,SP1,11/11/12,Levante,Real Madrid,1,2,A,0,1,A,11,19,4,6,27,13,2,8,6,1,0,0,17.0,20.0,12.0,14.0,21.0,14.0,309,811
1248,SP1,11/11/12,Mallorca,Barcelona,2,4,A,0,3,A,5,12,3,5,18,6,6,6,1,1,0,0,11.0,28.0,10.0,15.0,18.0,10.0,194,841
1249,SP1,11/11/12,Valladolid,Valencia,1,1,D,0,1,A,9,15,2,3,8,10,2,10,0,0,0,1,14.0,14.0,15.0,11.0,14.0,10.0,115,557
1250,SP1,17/11/12,Barcelona,Zaragoza,3,1,H,2,1,H,8,13,3,2,6,15,5,7,0,1,0,0,31.0,15.0,36.0,14.0,37.0,19.0,841,163
1251,SP1,17/11/12,Osasuna,Malaga,0,0,D,0,0,D,19,14,8,3,17,13,12,4,4,1,0,0,8.0,18.0,11.0,15.0,9.0,15.0,244,407
1252,SP1,17/11/12,Real Madrid,Ath Bilbao,5,1,H,3,1,H,29,11,18,1,15,19,11,4,1,4,0,0,23.0,14.0,27.0,8.0,29.0,9.0,811,499
1253,SP1,17/11/12,Valencia,Espanol,2,1,H,1,1,D,10,11,6,5,30,18,5,3,7,7,0,2,15.0,9.0,14.0,13.0,14.0,15.0,557,422
1254,SP1,18/11/12,Celta,Mallorca,1,1,D,0,1,A,15,15,2,7,8,18,4,12,1,3,0,0,10.0,11.0,13.0,17.0,13.0,19.0,291,194
1255,SP1,18/11/12,Getafe,Valladolid,2,1,H,0,1,A,19,13,8,3,12,16,5,3,2,0,0,0,13.0,15.0,12.0,18.0,12.0,13.0,366,115
1256,SP1,18/11/12,Granada,Ath Madrid,0,1,A,0,0,D,13,12,2,6,14,11,4,9,3,3,0,1,11.0,28.0,11.0,18.0,10.0,17.0,219,650
1257,SP1,18/11/12,La Coruna,Levante,0,2,A,0,1,A,24,12,4,3,12,12,10,5,6,3,1,1,10.0,17.0,18.0,25.0,16.0,22.0,267,309
1258,SP1,18/11/12,Sevilla,Betis,5,1,H,4,0,H,22,5,13,3,22,18,3,2,3,2,0,1,15.0,19.0,13.0,13.0,17.0,15.0,542,272
1259,SP1,19/11/12,Sociedad,Vallecano,4,0,H,2,0,H,26,9,10,2,8,16,12,5,1,3,0,0,13.0,16.0,12.0,16.0,15.0,17.0,424,226
1260,SP1,23/11/12,Sociedad,Osasuna,0,0,D,0,0,D,13,19,3,5,10,16,9,4,3,4,0,0,16.0,9.0,16.0,16.0,13.0,15.0,424,244
1261,SP1,24/11/12,Betis,Real Madrid,1,0,H,1,0,H,9,18,3,8,22,9,1,10,4,2,0,0,19.0,26.0,19.0,22.0,25.0,19.0,272,811
1262,SP1,24/11/12,Malaga,Valencia,4,0,H,1,0,H,22,5,6,1,16,19,8,4,2,5,0,1,19.0,18.0,15.0,9.0,18.0,11.0,407,557
1263,SP1,24/11/12,Valladolid,Granada,1,0,H,0,0,D,10,14,5,1,7,16,4,3,1,4,0,0,15.0,11.0,17.0,14.0,17.0,13.0,115,219
1264,SP1,24/11/12,Vallecano,Mallorca,2,0,H,0,0,D,19,9,4,5,13,18,10,1,2,3,0,0,16.0,12.0,16.0,29.0,17.0,26.0,226,194
1265,SP1,25/11/12,Ath Bilbao,La Coruna,1,1,D,1,0,H,26,9,6,5,16,8,13,4,4,3,0,0,14.0,10.0,17.0,26.0,17.0,27.0,499,267
1266,SP1,25/11/12,Ath Madrid,Sevilla,4,0,H,3,0,H,18,2,7,2,13,12,7,0,2,2,0,3,31.0,18.0,25.0,11.0,28.0,14.0,650,542
1267,SP1,25/11/12,Espanol,Getafe,0,2,A,0,1,A,11,10,4,7,13,17,6,4,2,2,0,0,9.0,16.0,13.0,20.0,14.0,21.0,422,366
1268,SP1,25/11/12,Levante,Barcelona,0,4,A,0,0,D,11,13,3,7,7,6,4,8,0,1,0,0,20.0,34.0,15.0,16.0,20.0,19.0,309,841
1269,SP1,26/11/12,Zaragoza,Celta,0,1,A,0,0,D,14,8,3,4,13,17,8,3,3,1,0,0,15.0,11.0,15.0,21.0,12.0,19.0,163,291
1270,SP1,30/11/12,Osasuna,Vallecano,1,0,H,1,0,H,12,9,3,1,14,13,3,8,3,2,0,0,10.0,19.0,11.0,15.0,13.0,19.0,244,226
1271,SP1,01/12/12,Barcelona,Ath Bilbao,5,1,H,3,0,H,19,6,10,2,7,10,3,1,1,3,0,0,37.0,15.0,43.0,15.0,41.0,21.0,841,499
1272,SP1,01/12/12,Getafe,Malaga,1,0,H,0,0,D,13,8,3,5,15,11,5,5,1,4,1,0,19.0,22.0,16.0,19.0,16.0,18.0,366,407
1273,SP1,01/12/12,Real Madrid,Ath Madrid,2,0,H,1,0,H,13,4,6,2,19,23,3,4,1,5,0,0,26.0,34.0,32.0,10.0,37.0,9.0,811,650
1274,SP1,01/12/12,Valencia,Sociedad,2,5,A,1,1,D,10,17,5,11,17,11,5,8,2,2,1,0,18.0,17.0,16.0,18.0,19.0,13.0,557,424
1275,SP1,02/12/12,Celta,Levante,1,1,D,1,0,H,18,8,8,2,11,11,7,1,3,3,0,0,14.0,20.0,15.0,18.0,16.0,22.0,291,309
1276,SP1,02/12/12,Granada,Espanol,0,0,D,0,0,D,24,12,7,2,14,22,11,2,0,4,0,0,11.0,9.0,11.0,20.0,12.0,22.0,219,422
1277,SP1,02/12/12,La Coruna,Betis,2,3,A,0,1,A,17,12,7,7,9,16,12,5,3,5,0,0,11.0,22.0,19.0,28.0,20.0,32.0,267,272
1278,SP1,02/12/12,Mallorca,Zaragoza,1,1,D,0,1,A,19,2,7,2,19,8,9,0,3,3,0,1,12.0,15.0,13.0,22.0,13.0,23.0,194,163
1279,SP1,03/12/12,Sevilla,Valladolid,1,2,A,0,2,A,21,17,4,7,20,18,9,1,2,6,1,0,18.0,18.0,18.0,18.0,15.0,15.0,542,115
1280,SP1,07/12/12,Espanol,Sevilla,2,2,D,1,1,D,11,6,3,4,24,23,4,3,5,3,0,1,10.0,18.0,13.0,22.0,14.0,26.0,422,542
1281,SP1,08/12/12,Malaga,Granada,4,0,H,2,0,H,20,22,9,8,17,8,3,7,3,0,0,0,22.0,12.0,19.0,10.0,19.0,10.0,407,219
1282,SP1,08/12/12,Osasuna,Valencia,0,1,A,0,0,D,11,10,4,3,18,12,6,5,2,2,0,0,13.0,18.0,12.0,15.0,13.0,24.0,244,557
1283,SP1,08/12/12,Sociedad,Getafe,1,1,D,0,0,D,10,15,3,2,16,19,6,6,2,6,0,0,20.0,22.0,21.0,18.0,19.0,16.0,424,366
1284,SP1,08/12/12,Valladolid,Real Madrid,2,3,A,2,2,D,10,20,4,13,17,14,6,11,3,3,0,0,21.0,29.0,20.0,15.0,19.0,15.0,115,811
1285,SP1,09/12/12,Ath Bilbao,Celta,1,0,H,1,0,H,10,11,2,1,16,20,7,6,3,3,0,0,15.0,15.0,19.0,32.0,20.0,28.0,499,291
1286,SP1,09/12/12,Ath Madrid,La Coruna,6,0,H,3,0,H,14,9,9,1,8,11,5,7,0,2,0,0,34.0,11.0,29.0,13.0,28.0,15.0,650,267
1287,SP1,09/12/12,Betis,Barcelona,1,2,A,1,2,A,9,13,3,8,17,11,4,5,3,2,0,0,25.0,40.0,23.0,24.0,29.0,23.0,272,841
1288,SP1,09/12/12,Levante,Mallorca,4,0,H,1,0,H,14,15,9,2,10,13,8,5,0,1,0,0,21.0,13.0,16.0,21.0,16.0,19.0,309,194
1289,SP1,10/12/12,Vallecano,Zaragoza,0,2,A,0,1,A,14,13,1,7,16,21,7,1,2,3,0,0,19.0,16.0,18.0,30.0,19.0,31.0,226,163
1290,SP1,15/12/12,Getafe,Osasuna,1,1,D,0,0,D,8,7,2,3,12,17,5,3,4,4,0,1,23.0,13.0,18.0,20.0,15.0,20.0,366,244
1291,SP1,15/12/12,Granada,Sociedad,0,0,D,0,0,D,10,15,4,3,27,5,9,4,3,3,0,0,12.0,21.0,11.0,24.0,17.0,23.0,219,424
1292,SP1,15/12/12,Mallorca,Ath Bilbao,0,1,A,0,1,A,18,12,4,2,22,16,15,3,3,3,0,0,13.0,18.0,14.0,27.0,15.0,27.0,194,499
1293,SP1,15/12/12,Sevilla,Malaga,0,2,A,0,0,D,15,9,2,2,14,14,10,7,1,4,1,0,19.0,25.0,21.0,22.0,22.0,19.0,542,407
1294,SP1,16/12/12,Barcelona,Ath Madrid,4,1,H,2,1,H,11,8,6,1,15,16,9,5,1,1,0,0,43.0,37.0,50.0,17.0,54.0,18.0,841,650
1295,SP1,16/12/12,Real Madrid,Espanol,2,2,D,1,1,D,29,12,10,3,10,14,11,7,2,4,0,0,32.0,11.0,37.0,12.0,36.0,12.0,811,422
1296,SP1,16/12/12,Valencia,Vallecano,0,1,A,0,0,D,8,8,2,2,17,18,4,4,2,5,0,0,21.0,19.0,19.0,23.0,16.0,21.0,557,226
1297,SP1,16/12/12,Zaragoza,Levante,0,1,A,0,1,A,12,10,2,3,15,22,2,3,4,4,0,1,19.0,24.0,18.0,23.0,20.0,23.0,163,309
1298,SP1,17/12/12,Celta,Betis,0,1,A,0,0,D,12,11,2,5,8,7,4,3,2,2,0,0,15.0,25.0,16.0,20.0,20.0,23.0,291,272
1299,SP1,17/12/12,La Coruna,Valladolid,0,0,D,0,0,D,18,9,3,4,9,6,10,0,2,0,0,0,11.0,21.0,21.0,37.0,25.0,35.0,267,115
1300,SP1,20/12/12,Espanol,La Coruna,2,0,H,1,0,H,9,16,5,4,11,12,3,11,2,2,0,0,12.0,12.0,17.0,26.0,15.0,30.0,422,267
1301,SP1,20/12/12,Sociedad,Sevilla,2,1,H,1,0,H,12,14,4,4,10,20,3,6,2,3,0,1,22.0,19.0,22.0,19.0,23.0,22.0,424,542
1302,SP1,20/12/12,Vallecano,Levante,3,0,H,0,0,D,18,9,7,3,20,17,3,5,3,4,0,0,22.0,27.0,19.0,32.0,20.0,32.0,226,309
1303,SP1,21/12/12,Ath Madrid,Celta,1,0,H,0,0,D,12,5,3,0,13,12,6,4,2,4,1,0,37.0,15.0,36.0,17.0,29.0,15.0,650,291
1304,SP1,21/12/12,Valencia,Getafe,4,2,H,3,1,H,20,16,8,6,12,17,8,7,3,4,0,0,21.0,24.0,19.0,24.0,21.0,25.0,557,366
1305,SP1,22/12/12,Ath Bilbao,Zaragoza,0,2,A,0,2,A,12,13,3,4,8,19,7,3,1,3,0,0,21.0,19.0,21.0,32.0,22.0,33.0,499,163
1306,SP1,22/12/12,Betis,Mallorca,1,2,A,1,1,D,17,3,7,2,17,17,9,1,3,4,0,0,28.0,13.0,25.0,26.0,24.0,31.0,272,194
1307,SP1,22/12/12,Malaga,Real Madrid,3,2,H,0,0,D,11,18,6,5,9,12,6,7,1,4,0,0,28.0,33.0,25.0,10.0,28.0,14.0,407,811
1308,SP1,22/12/12,Osasuna,Granada,1,2,A,1,1,D,11,12,4,4,11,7,9,7,2,3,0,0,14.0,13.0,13.0,17.0,12.0,19.0,244,219
1309,SP1,22/12/12,Valladolid,Barcelona,1,3,A,0,1,A,5,11,2,5,15,4,2,4,4,1,0,0,22.0,46.0,22.0,18.0,28.0,20.0,115,841
1310,SP1,04/01/13,Zaragoza,Betis,1,2,A,0,1,A,10,9,1,6,19,12,6,2,5,5,1,0,22.0,28.0,20.0,24.0,20.0,26.0,163,272
1311,SP1,05/01/13,Granada,Valencia,1,2,A,0,0,D,3,28,2,7,16,10,1,11,3,3,1,0,16.0,24.0,13.0,25.0,16.0,27.0,219,557
1312,SP1,05/01/13,La Coruna,Malaga,1,0,H,0,0,D,12,9,4,3,24,16,3,7,4,3,0,0,12.0,31.0,21.0,39.0,26.0,39.0,267,407
1313,SP1,05/01/13,Levante,Ath Bilbao,3,1,H,2,1,H,11,11,6,5,15,12,9,4,3,3,0,1,27.0,21.0,21.0,24.0,21.0,23.0,309,499
1314,SP1,05/01/13,Sevilla,Osasuna,1,0,H,0,0,D,17,9,6,3,9,13,11,13,2,1,0,0,19.0,14.0,22.0,26.0,23.0,25.0,542,244
1315,SP1,06/01/13,Barcelona,Espanol,4,0,H,4,0,H,19,5,8,1,3,17,7,1,0,4,0,0,49.0,15.0,57.0,19.0,58.0,20.0,841,422
1316,SP1,06/01/13,Celta,Valladolid,3,1,H,2,1,H,14,12,6,4,14,20,4,4,2,3,0,0,15.0,22.0,16.0,22.0,17.0,24.0,291,115
1317,SP1,06/01/13,Mallorca,Ath Madrid,1,1,D,0,0,D,6,15,2,6,15,14,2,11,1,3,0,0,16.0,40.0,16.0,29.0,16.0,32.0,194,650
1318,SP1,06/01/13,Real Madrid,Sociedad,4,3,H,2,2,D,25,16,9,5,12,12,4,9,2,5,1,1,33.0,25.0,41.0,17.0,39.0,13.0,811,424
1319,SP1,07/01/13,Vallecano,Getafe,3,1,H,2,0,H,24,11,12,4,17,15,7,2,1,2,0,1,25.0,24.0,22.0,32.0,24.0,36.0,226,366
1320,SP1,11/01/13,Ath Bilbao,Vallecano,1,2,A,0,0,D,18,12,7,6,15,23,8,4,4,4,0,1,21.0,28.0,22.0,37.0,28.0,33.0,499,226
1321,SP1,12/01/13,Espanol,Celta,1,0,H,1,0,H,14,12,4,1,19,19,7,8,6,1,0,0,15.0,18.0,19.0,30.0,22.0,28.0,422,291
1322,SP1,12/01/13,Osasuna,Real Madrid,0,0,D,0,0,D,13,9,2,1,15,13,7,6,4,2,0,1,14.0,36.0,14.0,20.0,19.0,23.0,244,811
1323,SP1,12/01/13,Valencia,Sevilla,2,0,H,0,0,D,17,6,4,1,21,14,6,1,3,2,0,0,27.0,22.0,25.0,27.0,21.0,26.0,557,542
1324,SP1,12/01/13,Valladolid,Mallorca,3,1,H,1,1,D,14,12,8,4,14,9,7,5,2,4,0,0,22.0,17.0,24.0,24.0,25.0,20.0,115,194
1325,SP1,13/01/13,Ath Madrid,Zaragoza,2,0,H,2,0,H,14,4,5,1,12,16,10,4,1,3,0,0,41.0,22.0,38.0,18.0,40.0,19.0,650,163
1326,SP1,13/01/13,Betis,Levante,2,0,H,1,0,H,13,9,4,3,16,17,6,4,2,4,0,0,31.0,30.0,28.0,29.0,28.0,30.0,272,309
1327,SP1,13/01/13,Malaga,Barcelona,1,3,A,0,1,A,7,12,2,4,17,14,2,5,1,2,0,0,31.0,52.0,28.0,13.0,35.0,13.0,407,841
1328,SP1,13/01/13,Sociedad,La Coruna,1,1,D,1,1,D,11,20,2,7,10,14,8,4,3,3,0,1,25.0,15.0,27.0,24.0,23.0,21.0,424,267
1329,SP1,14/01/13,Getafe,Granada,2,2,D,2,1,H,9,11,5,3,18,13,1,7,4,2,0,0,24.0,16.0,22.0,28.0,24.0,28.0,366,219
1330,SP1,18/01/13,Espanol,Mallorca,3,2,H,1,2,A,18,11,7,3,18,17,8,2,4,1,0,1,18.0,17.0,20.0,30.0,21.0,33.0,422,194
1331,SP1,19/01/13,Getafe,Sevilla,1,1,D,1,1,D,8,13,3,3,9,10,3,8,4,2,0,0,25.0,22.0,24.0,30.0,22.0,30.0,366,542
1332,SP1,19/01/13,Granada,Vallecano,2,0,H,1,0,H,12,15,5,4,15,12,5,10,2,4,0,0,17.0,31.0,16.0,29.0,16.0,28.0,219,226
1333,SP1,19/01/13,Malaga,Celta,1,1,D,1,0,H,11,11,7,5,11,8,5,4,2,5,0,0,31.0,18.0,29.0,16.0,28.0,14.0,407,291
1334,SP1,19/01/13,Sociedad,Barcelona,3,2,H,1,2,A,14,8,6,3,14,15,3,6,3,2,0,1,26.0,55.0,28.0,25.0,30.0,25.0,424,841
1335,SP1,20/01/13,Ath Madrid,Levante,2,0,H,1,0,H,13,10,4,2,17,14,9,6,1,4,0,0,44.0,30.0,40.0,18.0,40.0,20.0,650,309
1336,SP1,20/01/13,Osasuna,La Coruna,2,1,H,1,0,H,8,17,4,5,17,19,8,6,5,1,0,0,15.0,16.0,14.0,20.0,15.0,21.0,244,267
1337,SP1,20/01/13,Valencia,Real Madrid,0,5,A,0,5,A,20,13,4,7,22,13,9,5,3,4,0,0,30.0,37.0,27.0,27.0,25.0,27.0,557,811
1338,SP1,20/01/13,Valladolid,Zaragoza,2,0,H,1,0,H,13,12,6,2,13,15,5,6,1,3,0,0,25.0,22.0,27.0,25.0,27.0,27.0,115,163
1339,SP1,21/01/13,Betis,Ath Bilbao,1,1,D,1,1,D,10,16,2,5,14,12,5,8,4,3,0,0,34.0,21.0,30.0,29.0,30.0,34.0,272,499
1340,SP1,26/01/13,Celta,Sociedad,1,1,D,1,0,H,11,17,4,4,15,8,5,8,4,3,1,0,19.0,29.0,20.0,25.0,26.0,30.0,291,424
1341,SP1,26/01/13,La Coruna,Valencia,2,3,A,2,1,H,11,22,7,12,17,10,8,13,2,2,2,0,16.0,30.0,24.0,42.0,25.0,45.0,267,557
1342,SP1,26/01/13,Levante,Valladolid,2,1,H,1,1,D,16,11,7,5,12,10,3,5,3,1,0,0,30.0,28.0,24.0,29.0,30.0,29.0,309,115
1343,SP1,26/01/13,Zaragoza,Espanol,0,0,D,0,0,D,14,5,4,2,16,17,5,5,1,3,1,1,22.0,21.0,21.0,30.0,25.0,32.0,163,422
1344,SP1,27/01/13,Ath Bilbao,Ath Madrid,3,0,H,0,0,D,22,17,10,6,9,14,8,9,1,4,0,0,22.0,47.0,24.0,40.0,27.0,38.0,499,650
1345,SP1,27/01/13,Barcelona,Osasuna,5,1,H,3,1,H,19,3,9,1,11,9,8,2,1,1,0,1,55.0,18.0,66.0,23.0,59.0,21.0,841,244
1346,SP1,27/01/13,Mallorca,Malaga,2,3,A,1,2,A,23,5,3,3,13,16,13,3,3,3,0,1,17.0,32.0,20.0,36.0,18.0,34.0,194,407
1347,SP1,27/01/13,Real Madrid,Getafe,4,0,H,0,0,D,22,6,13,3,8,17,11,3,2,6,0,0,40.0,26.0,50.0,20.0,49.0,26.0,811,366
1348,SP1,27/01/13,Vallecano,Betis,3,0,H,1,0,H,10,13,6,5,20,17,8,5,5,4,0,0,31.0,35.0,27.0,36.0,27.0,34.0,226,272
1349,SP1,28/01/13,Sevilla,Granada,3,0,H,1,0,H,23,7,9,3,11,18,6,4,2,4,0,0,23.0,20.0,24.0,29.0,27.0,30.0,542,219
1350,SP1,01/02/13,Valladolid,Ath Bilbao,2,2,D,2,1,H,10,18,3,9,8,10,7,7,1,2,0,0,28.0,25.0,30.0,27.0,33.0,26.0,115,499
1351,SP1,02/02/13,Espanol,Levante,3,2,H,1,0,H,13,12,5,4,12,15,9,6,1,2,0,0,22.0,33.0,23.0,32.0,25.0,35.0,422,309
1352,SP1,02/02/13,Getafe,La Coruna,3,1,H,1,1,D,12,13,4,3,19,17,5,5,4,5,1,1,26.0,16.0,25.0,35.0,28.0,36.0,366,267
1353,SP1,02/02/13,Granada,Real Madrid,1,0,H,1,0,H,4,17,0,4,19,7,4,8,2,3,0,0,20.0,43.0,18.0,32.0,27.0,29.0,219,811
1354,SP1,02/02/13,Osasuna,Celta,1,0,H,0,0,D,17,12,4,2,9,16,12,9,2,3,0,0,18.0,20.0,17.0,26.0,16.0,22.0,244,291
1355,SP1,03/02/13,Ath Madrid,Betis,1,0,H,0,0,D,14,5,6,2,17,14,9,4,3,4,0,0,47.0,35.0,42.0,21.0,42.0,24.0,650,272
1356,SP1,03/02/13,Malaga,Zaragoza,1,1,D,1,1,D,7,15,3,4,15,13,4,6,4,3,0,1,35.0,23.0,33.0,19.0,30.0,19.0,407,163
1357,SP1,03/02/13,Sevilla,Vallecano,2,1,H,1,0,H,16,10,5,4,19,18,12,4,3,4,1,0,26.0,34.0,27.0,29.0,27.0,31.0,542,226
1358,SP1,03/02/13,Sociedad,Mallorca,3,0,H,0,0,D,27,6,11,3,12,14,9,4,2,2,0,1,30.0,17.0,32.0,28.0,32.0,31.0,424,194
1359,SP1,03/02/13,Valencia,Barcelona,1,1,D,1,1,D,17,10,5,2,20,13,6,5,3,1,0,0,33.0,58.0,30.0,34.0,34.0,31.0,557,841
1360,SP1,09/02/13,Celta,Valencia,0,1,A,0,0,D,6,15,2,4,11,14,10,5,2,4,0,0,20.0,34.0,21.0,27.0,25.0,29.0,291,557
1361,SP1,09/02/13,La Coruna,Granada,0,3,A,0,1,A,16,14,1,4,10,13,5,5,3,3,1,0,16.0,23.0,27.0,48.0,27.0,48.0,267,219
1362,SP1,09/02/13,Levante,Malaga,1,2,A,1,1,D,12,8,4,4,14,11,4,4,4,1,0,0,33.0,36.0,28.0,33.0,30.0,33.0,309,407
1363,SP1,09/02/13,Mallorca,Osasuna,1,1,D,0,0,D,12,10,2,3,10,12,12,2,3,3,0,0,17.0,21.0,22.0,42.0,22.0,41.0,194,244
